"['146010', 'tele-novella', 'Tele Novella']","['146009', 'tele-novela', 'Tele Novela']"
"['146015', 'telegraph-canyon', 'Telegraph Canyon']","['146014', 'telegrapgh-canyon', 'Telegrapgh Canyon']"
"['146045', 'televangelists', 'Televangelists']","['146044', 'televangelist', 'Televangelist']"
"['146218', 'tengger-cavalry', 'Tengger Cavalry']","['146217', 'tengger-cavalary', 'Tengger Cavalary']"
"['146271', 'tequila-mockingbyrd', 'Tequila Mockingbyrd']","['146270', 'tequila-mockingbird', 'Tequila Mockingbird']"
"['146277', 'tera-ferna', 'Tera Ferna']","['146276', 'tera-fera', 'Tera Fera']"
"['146463', 'terrorizer-la', 'Terrorizer LA']","['146462', 'terrorizer-l-a', 'Terrorizer L.A.']"
"['146526', 'tesla-rossa', 'Tesla Rossa']","['146525', 'tesla-ross', 'Tesla Ross']"
"['146563', 'tetelestai', 'Tetelestai']","['146562', 'tetelesai', 'Tetelesai']"
"['146591', 'texas-cornflake-massacre', 'Texas Cornflake Massacre']","['146590', 'texas-conflake-massacre', 'Texas Conflake Massacre']"
"['146611', 'texas-rangers', 'Texas Rangers']","['146610', 'texas-ranger', 'Texas Ranger']"
"['146721', 'that-70s-band', 'That 70s Band']","['146720', 'that-70-s-band', ""That 70's Band""]"
"['146771', 'thaylobleu', 'Thaylobleu']","['146770', 'thaylo-bleu', 'Thaylo Bleu']"
"['146823', 'the-6550s', 'The 6550s']","['146822', 'the-6550-s', ""The 6550's""]"
"['146879', 'the-academics', 'The Academics']","['177610', 'the-academic', 'the Academic']"
"['146929', 'the-afghan-wigs', 'The Afghan Wigs']","['146928', 'the-afghan-whigs', 'The Afghan Whigs']"
"['147016', 'the-alleycats', 'The Alleycats']","['147015', 'the-alley-cats', 'The Alley Cats']"
"['147023', 'the-almighty-getdown', 'The Almighty Getdown']","['147022', 'the-almighty-get-down', 'The Almighty Get Down']"
"['147029', 'the-almost-heros', 'The Almost Heros']","['147028', 'the-almost-heroes', 'The Almost Heroes']"
"['147058', 'the-amentia', 'The Amentia']","['147057', 'the-amenta', 'The Amenta']"
"['147077', 'the-americas', 'The Americas']","['147076', 'the-americans', 'The Americans']"
"['147082', 'the-amity-affliction', 'The Amity Affliction']","['147081', 'the-amity-affliciton', 'The Amity Affliciton']"
"['147135', 'the-anomalys', 'The Anomalys']","['147134', 'the-anomaly', 'The Anomaly']"
"['147191', 'the-aquabats', 'The Aquabats!']","['147190', 'the-aqua-bats', 'The Aqua Bats']"
"['147204', 'the-architects', 'The Architects']","['147203', 'the-architect', 'The Architect']"
"['147341', 'the-avenues', 'The Avenues']","['147340', 'the-avenue', 'The Avenue']"
"['147473', 'the-band-hennessy', 'The Band Hennessy']","['147472', 'the-band-hennessey', 'The Band Hennessey']"
"['147488', 'the-bandits', 'The Bandits']","['147487', 'the-banditos', 'The Banditos']"
"['147493', 'the-bangs', 'The Bangs']","['147492', 'the-bangas', 'The Bangas']"
"['147514', 'the-bar-stool-preachers', 'The Bar Stool Preachers']","['144158', 'the-bar-stool-peachers', 'THE BAR STOOL PEACHERS']"
"['147565', 'the-bastard-sons', 'The Bastard Sons']","['147564', 'the-bastard-son', 'The Bastard Son']"
"['147622', 'the-beatdowns', 'The Beatdowns']","['147621', 'the-beatdown', 'The Beatdown']"
"['147666', 'the-belairs', 'The Belairs']","['147665', 'the-bel-airs', 'The Bel Airs']"
"['147768', 'the-big-takeover', 'The Big Takeover']","['147767', 'the-big-take-over', 'The Big Take Over']"
"['147774', 'the-bigsbys', 'The Bigsbys']","['147773', 'the-bigsby-s', ""The Bigsby's""]"
"['147853', 'the-black-hands', 'The Black Hands']","['147852', 'the-black-hand', 'The Black Hand']"
"['147869', 'the-black-lillies', 'The Black Lillies']","['147868', 'the-black-lilies', 'The Black Lilies']"
"['147875', 'the-black-mambas', 'The Black Mambas']","['147874', 'the-black-mamba', 'The Black Mamba']"
"['147985', 'the-blithedale-romance', 'The Blithedale Romance']","['147984', 'the-blithdale-romance', 'The Blithdale Romance']"
"['148072', 'the-bluffs', 'The Bluffs']","['177671', 'the-bluff', 'the Bluff']"
"['148118', 'the-bones-of-jr-jones', 'The Bones of JR Jones']","['148117', 'the-bones-of-j-r-jones', 'The Bones of J.R. Jones']"
"['147385', 'the-boss-project-bruce-springsteen-tribute', 'The BOSS Project: Bruce Springsteen Tribute']","['148154', 'the-boss-project-a-bruce-springsteen-tribute', 'The Boss Project: A Bruce Springsteen Tribute']"
"['148207', 'the-boys-of-summer', 'The Boys of Summer']","['144186', 'the-boys-of-sumer', 'THE BOYS OF SUMER']"
"['148284', 'the-brewser-boys', 'The Brewser Boys']","['148283', 'the-brewer-boys', 'The Brewer Boys']"
"['148319', 'the-broadcasts', 'The Broadcasts']","['148318', 'the-broadcast', 'The Broadcast']"
"['178134', 'the-broomstix', 'the broomstix']","['148359', 'the-broomestix', 'The Broomestix']"
"['148363', 'the-brother-brothers', 'The Brother Brothers']","['148362', 'the-brother-brother-s', ""The Brother Brother's""]"
"['148380', 'the-brothers-osborne', 'The Brothers Osborne']","['148379', 'the-brothers-osborn', 'The Brothers Osborn']"
"['148442', 'the-bullys', 'The Bullys']","['159050', 'the-bully', 'The bully']"
"['148543', 'the-california-honeydrops', 'The California Honeydrops']","['177692', 'the-california-honey-drops', 'the California Honey Drops']"
"['148746', 'the-chiefs', 'The Chiefs']","['148745', 'the-chief', 'The Chief']"
"['177699', 'the-closers', 'the Closers']","['148878', 'the-closer', 'The Closer']"
"['148961', 'the-colorists', 'The Colorists']","['148960', 'the-colorist', 'The Colorist ']"
"['148993', 'the-commonwealth-of-the-american-natives', 'The Commonwealth of the American Natives']","['148992', 'the-commonwealth-of-american-natives', 'The Commonwealth of American Natives']"
"['148995', 'the-communcal-well', 'The Communcal Well']","['148994', 'the-communal-well', 'The Communal Well']"
"['149043', 'the-continuums', 'The Continuums']","['149042', 'the-continums', 'The Continums']"
"['149045', 'the-contortionist', 'The Contortionist']","['149044', 'the-contorionist', 'The Contorionist']"
"['149046', 'the-contortionists', 'The Contortionists']","['149045', 'the-contortionist', 'The Contortionist']"
"['178138', 'the-copactetics', 'the copactetics']","['149064', 'the-copacetics', 'The Copacetics']"
"['149211', 'the-cringes', 'The Cringes']","['149210', 'the-cringe', 'The Cringe']"
"['149227', 'the-crookies', 'The Crookies']","['149226', 'the-crookes', 'The Crookes']"
"['149284', 'the-currys', 'The Currys']","['149283', 'the-curry-s', ""The Curry's""]"
"['149352', 'the-damn-fantatics', 'The Damn Fantatics']","['149351', 'the-damn-fanatics', 'The Damn Fanatics']"
"['149456', 'the-day-of-locusts', 'The Day Of Locusts']","['149455', 'the-day-o-locusts', 'The Day O Locusts']"
"['149484', 'the-dead-deads', 'The Dead Deads']","['149483', 'the-dead-dead', 'The Dead Dead']"
"['149509', 'the-dead-rabbitts', 'The Dead Rabbitts']","['149508', 'the-dead-rabbits', 'The Dead Rabbits']"
"['149692', 'the-devil-wears-pada', 'The Devil Wears Pada']","['149691', 'the-devil-wear-prada', 'The Devil Wear Prada']"
"['149693', 'the-devil-wears-prada', 'The Devil Wears Prada']","['149692', 'the-devil-wears-pada', 'The Devil Wears Pada']"
"['144208', 'the-diamond-lights', 'THE DIAMOND LIGHTS']","['177738', 'the-diamond-light', 'the Diamond Light']"
"['149765', 'the-dillinger-escape-plan', 'The Dillinger Escape Plan']","['149764', 'the-dilligner-escape-plan', 'The Dilligner Escape Plan']"
"['149768', 'the-dimaggios', 'The Dimaggios']","['149723', 'the-dimaggio-s', ""The DiMaggio's""]"
"['149818', 'the-dirty-guvnahs', 'The Dirty Guvnahs']","['149817', 'the-dirty-guv-nahs', ""The Dirty Guv'nahs""]"
"['149850', 'the-disappointments', 'The Disappointments']","['177746', 'the-disappointment', 'the Disappointment']"
"['149855', 'the-disciples', 'The Disciples']","['149854', 'the-disciple', 'The Disciple']"
"['149886', 'the-district-attorneys', 'The District Attorneys']","['149885', 'the-district-attorney-s', ""The District Attorney's""]"
"['149916', 'the-doctors', 'The Doctors']","['149915', 'the-doctor', 'The Doctor']"
"['178147', 'the-dollyrotts', 'the dollyrotts']","['149938', 'the-dollyrots', 'The Dollyrots']"
"['150038', 'the-drifters', 'The Drifters']","['150037', 'the-drifter', 'The Drifter']"
"['150063', 'the-dropouts', 'The Dropouts']","['150062', 'the-dropout', 'The Dropout']"
"['144216', 'the-due-dilligence', 'THE DUE DILLIGENCE']","['150090', 'the-due-diligence', 'The Due Diligence']"
"['150110', 'the-dunderchiefs', 'The Dunderchiefs']","['150109', 'the-dunder-chiefs', 'The Dunder Chiefs']"
"['150241', 'the-elements', 'The Elements']","['150240', 'the-element', 'The Element']"
"['144219', 'the-elijahs', 'THE ELIJAHS']","['150245', 'the-elijah', 'The Elijah']"
"['150249', 'the-ellamenobeat', 'The Ellamenobeat']","['150248', 'the-ellameno-beat', 'The Ellameno Beat']"
"['150256', 'the-elliotts', 'The Elliotts']","['150255', 'the-elliott-s', ""The Elliott's""]"
"['150272', 'the-emilys', 'The Emilys']","['150271', 'the-emily-s', ""The Emily's""]"
"['150324', 'the-ephemerals', 'The Ephemerals']","['150323', 'the-ephemeral', 'The Ephemeral']"
"['150346', 'the-escapades', 'The Escapades']","['150345', 'the-escapade', 'The Escapade']"
"['177760', 'the-escape-artists', 'the Escape Artists']","['150348', 'the-escape-artist', 'The Escape Artist']"
"['150350', 'the-escapes', 'The Escapes']","['150349', 'the-escapers', 'The Escapers']"
"['150425', 'the-explorers-club', 'The Explorers Club']","['150424', 'the-explorer-s-club', ""The Explorer's Club""]"
"['150473', 'the-fades', 'The Fades']","['150472', 'the-faders', 'The Faders']"
"['150543', 'the-fantastics', 'The Fantastics!']","['150542', 'the-fantasticks', 'The Fantasticks']"
"['150635', 'the-fierce-57s', 'The Fierce 57s']","['150634', 'the-fierce-57-s', ""The Fierce 57's""]"
"['150666', 'the-final-clause-of-tacitus', 'The Final Clause of Tacitus']","['150665', 'the-final-claus-of-tacitus', 'The Final Claus of Tacitus']"
"['150725', 'the-fledglings', 'The Fledglings']","['150724', 'the-fledgling', 'The Fledgling']"
"['150762', 'the-fluorescents', 'The Fluorescents']","['150761', 'the-fluorescent', 'The Fluorescent']"
"['150770', 'the-flying-a-s', ""The Flying A's""]","['150769', 'the-flyin-a-s', ""The Flyin' A's""]"
"['150853', 'the-fox-the-hounds', 'The Fox & The Hounds']","['150852', 'the-fox-the-hound', 'The Fox & The Hound']"
"['150858', 'the-foxfires', 'The Foxfires']","['150857', 'the-foxfire', 'The Foxfire']"
"['150878', 'the-franklys', 'The Franklys']","['178153', 'the-franklyns', 'the franklyns']"
"['150913', 'the-fresh-kids-of-bel-air', 'The Fresh Kids of Bel-Air']","['150912', 'the-fresh-kid-of-bel-air', 'The Fresh Kid of Bel-Air']"
"['151008', 'the-fuzzworks', 'The Fuzzworks']","['151007', 'the-fuzzwoks', 'The Fuzzwoks']"
"['151071', 'the-gayboys', 'The Gayboys']","['151070', 'the-gay-boys', 'The Gay Boys']"
"['151085', 'the-generators', 'The Generators']","['151084', 'the-generatores', 'The Generatores']"
"['151093', 'the-gentlemen-amatuers', 'The Gentlemen Amatuers']","['151092', 'the-gentlemen-amateurs', 'The Gentlemen Amateurs']"
"['151190', 'the-glass-menageries', 'The Glass Menageries']","['151189', 'the-glass-menagerie', 'The Glass Menagerie']"
"['151204', 'the-gloriastory', 'The GloriaStory']","['151203', 'the-gloria-story', 'The Gloria Story']"
"['151240', 'the-godfathers', 'The Godfathers']","['151239', 'the-godfather', 'The Godfather']"
"['151263', 'the-gones', 'The Gones']","['151262', 'the-goners', 'The Goners']"
"['151315', 'the-gordon-collier-band', 'The Gordon Collier Band']","['151314', 'the-gordan-collier-band', 'The Gordan Collier Band']"
"['151344', 'the-grand-astroria', 'The Grand Astroria']","['151343', 'the-grand-astoria', 'The Grand Astoria']"
"['151355', 'the-granfalloons', 'The Granfalloons']","['151354', 'the-granfalloon', 'The Granfalloon']"
"['151366', 'the-grass-roots', 'The Grass Roots']","['151365', 'the-grass-root', 'The Grass Root']"
"['151478', 'the-greeting-committee', 'The Greeting Committee']","['151477', 'the-greeting-comittee', 'The Greeting Comittee']"
"['151487', 'the-greyboy-allstars', 'The Greyboy Allstars']","['151486', 'the-greyboy-all-stars', 'The Greyboy All Stars']"
"['151513', 'the-grizzled-mighy', 'The Grizzled Mighy']","['151512', 'the-grizzled-mighty', 'The Grizzled Mighty']"
"['177814', 'the-hand-of-gravilo', 'the Hand of Gravilo']","['151616', 'the-hand-of-gavrilo', 'The Hand of Gavrilo']"
"['151671', 'the-hard-ways', 'The Hard ways']","['151670', 'the-hard-way', 'The Hard Way']"
"['151712', 'the-hates', 'The Hates']","['151711', 'the-haters', 'The Haters']"
"['151720', 'the-haverbrook-disaster', 'The Haverbrook Disaster']","['151719', 'the-haverbook-disaster', 'The Haverbook Disaster']"
"['151721', 'the-haverbrook-distaster', 'The Haverbrook Distaster']","['151720', 'the-haverbrook-disaster', 'The Haverbrook Disaster']"
"['151751', 'the-headlines', 'The Headlines']","['151750', 'the-headliners', 'The Headliners']"
"['152070', 'the-horniz', 'The Horniz']","['152069', 'the-hornitz', 'The Hornitz']"
"['152089', 'the-hostile-apostles', 'The Hostile Apostles']","['152088', 'the-hostile-apostiles', 'The Hostile Apostiles']"
"['152124', 'the-hottman-sisters', 'The Hottman Sisters']","['152125', 'the-hottman-s-sisters', ""The Hottman's Sisters""]"
"['152128', 'the-hounds', 'The Hounds']","['152127', 'the-hound', 'The Hound']"
"['152273', 'the-imposters', 'The Imposters']","['152272', 'the-imposers', 'The Imposers']"
"['152275', 'the-impressions', 'The Impressions']","['152274', 'the-impression', 'The Impression']"
"['152280', 'the-incandescents', 'The Incandescents']","['152279', 'the-incandescent', 'The Incandescent']"
"['152314', 'the-infamous-stringdusters', 'The Infamous Stringdusters']","['152313', 'the-infamous-string-dusters', 'The Infamous String Dusters']"
"['152360', 'the-interstates', 'The Interstates']","['177853', 'the-interstate', 'the Interstate']"
"['152436', 'the-jackets', 'The Jackets']","['152435', 'the-jacket', 'The Jacket']"
"['152597', 'the-jokers', 'The Jokers']","['152596', 'the-joker', 'The Joker']"
"['152734', 'the-keeping-it-real-crew', 'The Keeping It Real Crew']","['152733', 'the-keepin-it-real-crew', 'The Keepin It Real Crew']"
"['152738', 'the-kelly-family', 'The Kelly Family']","['152737', 'the-kelly-familiy', 'The Kelly Familiy']"
"['152781', 'the-kickbacks', 'The Kickbacks']","['152780', 'the-kickback', 'The Kickback']"
"['177870', 'the-knightbeats', 'the Knightbeats']","['152871', 'the-knight-beats', 'The Knight Beats']"
"['152966', 'the-larry-keel-experience', 'The Larry Keel Experience']","['152965', 'the-larry-keel-expereince', 'The Larry Keel Expereince']"
"['153040', 'the-last-ten-seconds-of-life', 'The Last Ten Seconds of Life']","['153038', 'the-last-ten-second-of-life', 'The Last Ten Second of Life']"
"['153042', 'the-last-ten-secondsof-life', 'The Last Ten Secondsof Life']","['153039', 'the-last-ten-seconds-to-life', 'The Last Ten Seconds To Life']"
"['153109', 'the-legal-immigrants', 'The Legal Immigrants']","['153108', 'the-legal-immigants', 'The Legal Immigants']"
"['153118', 'the-legendary-jcs', 'The Legendary Jcs']","['153117', 'the-legendary-jc-s', ""The Legendary JC's""]"
"['144292', 'the-legendary-murphys', 'THE LEGENDARY MURPHYS']","['153120', 'the-legendary-murphs', 'The Legendary Murphs']"
"['153124', 'the-legendary-tigerman', 'The Legendary Tigerman']","['153123', 'the-legendary-tiger-man', 'The Legendary Tiger Man']"
"['153163', 'the-liberation-service-a', 'The Liberation Service (A)']","['153162', 'the-liberation-service', 'The Liberation Service']"
"['153167', 'the-librarians', 'The Librarians']","['153166', 'the-librarian', 'The Librarian']"
"['153194', 'the-limbos', 'The Limbos']","['153193', 'the-limboos', 'The Limboos']"
"['153195', 'the-limbs', 'The Limbs']","['153194', 'the-limbos', 'The Limbos']"
"['153236', 'the-little-redmen', 'The Little Redmen']","['153235', 'the-little-red-men', 'The Little Red Men']"
"['153254', 'the-living-deads', 'The Living Deads']","['153253', 'the-living-dead', 'The Living Dead']"
"['153283', 'the-lodger', 'The Lodger']","['153282', 'the-lodge', 'The Lodge']"
"['153284', 'the-lodgers', 'The Lodgers']","['153283', 'the-lodger', 'The Lodger']"
"['153552', 'the-mad-anthonys', 'The Mad Anthonys']","['153551', 'the-mad-anthony-s', ""The Mad Anthony's""]"
"['153585', 'the-magick-godmothers', 'The Magick Godmothers']","['153584', 'the-magick-god-mothers', 'The Magick God Mothers']"
"['153639', 'the-mancurian-incident', 'The Mancurian Incident']","['153638', 'the-manchurian-incident', 'The Manchurian Incident']"
"['153712', 'the-matadors', 'The Matadors']","['153711', 'the-matador', 'The Matador']"
"['177906', 'the-mediums', 'the Mediums']","['153784', 'the-medium', 'The Medium']"
"['153915', 'the-midways', 'The Midways']","['153914', 'the-midway', 'The Midway']"
"['153948', 'the-mighty-trainwrecks', 'The Mighty Trainwrecks']","['153947', 'the-mighty-train-wrecks', 'The Mighty Train Wrecks']"
"['153951', 'the-migranes', 'The Migranes']","['153950', 'the-migraines', 'The Migraines']"
"['154033', 'the-mo-odds', 'The Mo-odds']","['154032', 'the-mo-odd-s', ""The Mo-Odd's""]"
"['154072', 'the-monarchs', 'The Monarchs']","['154071', 'the-monarch', 'The Monarch']"
"['154091', 'the-monroes', 'The Monroes']","['154090', 'the-monroe', 'The Monroe']"
"['154124', 'the-moonshines', 'The Moonshines']","['154123', 'the-moonshiners', 'The Moonshiners']"
"['154172', 'the-moth-storyslam', 'The Moth StorySLAM']","['154171', 'the-moth-story-slam', 'The Moth Story SLAM']"
"['154298', 'the-narcotx', 'The Narcotx']","['154297', 'the-narcotix', 'The Narcotix']"
"['154411', 'the-new-kinetics', 'The New Kinetics']","['154410', 'the-new-kinetic', 'The New Kinetic']"
"['154612', 'the-o-mys', ""The O'Mys""]","['154611', 'the-o-my-s', ""The O'My's""]"
"['154618', 'the-obgms', 'The OBGMs']","['154617', 'the-obgm-s', ""The OBGM's""]"
"['154672', 'the-offsprings', 'The Offsprings']","['154671', 'the-offspring', 'The Offspring']"
"['154943', 'the-parmesians', 'The Parmesians ']","['154942', 'the-parmesans', 'The Parmesans']"
"['154998', 'the-pears', 'The Pears']","['154997', 'the-pearls', 'The Pearls']"
"['155046', 'the-perrys', 'The Perrys']","['155045', 'the-perry-s', ""The Perry's""]"
"['155182', 'the-plagued', 'The Plagued']","['155181', 'the-plague', 'The Plague']"
"['155347', 'the-priests', 'The Priests']","['155346', 'the-priest', 'The Priest']"
"['155389', 'the-projectionists', 'The Projectionists']","['155388', 'the-projectionist', 'The Projectionist']"
"['155402', 'the-prophecy23', 'The Prophecy23']","['155401', 'the-prophecy-23', 'The Prophecy 23']"
"['155405', 'the-prophets', 'The Prophets']","['155404', 'the-prophet', 'The Prophet']"
"['155413', 'the-proto-whats', 'The Proto Whats?']","['155412', 'the-proto-what-s', ""The Proto What's""]"
"['155417', 'the-prototypes', 'The Prototypes']","['155416', 'the-prototype', 'The Prototype']"
"['155537', 'the-racketees', 'The Racketees']","['155536', 'the-racketeers', 'The Racketeers']"
"['155631', 'the-rassles', 'The Rassles']","['177973', 'the-rassle', 'the Rassle']"
"['155662', 'the-reacharounds', 'The Reacharounds']","['155661', 'the-reach-arounds', 'The Reach Arounds']"
"['155689', 'the-real-mckenzie-s', ""The Real McKenzie's""]","['155688', 'the-real-mckennzies', 'The Real McKennzies']"
"['155690', 'the-real-mckenzies', 'The Real McKenzies']","['155689', 'the-real-mckenzie-s', ""The Real McKenzie's""]"
"['155710', 'the-reapers', 'The Reapers']","['155709', 'the-reaper', 'The Reaper']"
"['155767', 'the-red-paintings', 'The Red Paintings']","['155766', 'the-red-painthings', 'The Red Painthings']"
"['155802', 'the-reflexx', 'The Reflexx']","['155801', 'the-reflex', 'The Reflex']"
"['155809', 'the-regents', 'The Regents']","['155808', 'the-regent', 'The Regent']"
"['155870', 'the-resinators', 'The Resinators']","['155869', 'the-resignators', 'The Resignators']"
"['155912', 'the-revenants', 'The Revenants']","['155911', 'the-revenant', 'The Revenant']"
"['155920', 'the-reverend-peyton-s-big-damn-band', ""The Reverend Peyton's Big Damn Band""]","['177984', 'the-reverend-payton-s-big-damn-band', ""the Reverend Payton's Big Damn Band""]"
"['155921', 'the-reverend-peytons-big-damn-ban', 'The Reverend Peyton\xe2\x80\x99s Big Damn Ban']","['155920', 'the-reverend-peyton-s-big-damn-band', ""The Reverend Peyton's Big Damn Band""]"
"['155929', 'the-revivalists', 'The Revivalists']","['177987', 'the-revivalist', 'the Revivalist']"
"['155962', 'the-rides', 'The Rides']","['155961', 'the-riders', 'The Riders']"
"['156107', 'the-role-models', 'The Role Models']","['156106', 'the-role-model', 'The Role Model']"
"['156116', 'the-rolling-stones', 'The Rolling Stones']","['156115', 'the-rolling-stone', 'The Rolling Stone']"
"['156220', 'the-royal-vagabons', 'The Royal Vagabons']","['156219', 'the-royal-vagabonds', 'The Royal Vagabonds']"
"['156282', 'the-rushmores', 'The Rushmores']","['156281', 'the-rushmore', 'The Rushmore']"
"['156335', 'the-sainte-cathrines', 'The Sainte Cathrines']","['156334', 'the-sainte-catharines', 'The Sainte Catharines']"
"['178004', 'the-san-fransisco-symphony', 'the San Fransisco Symphony']","['156348', 'the-san-francisco-symphony', 'The San Francisco Symphony']"
"['156430', 'the-screens', 'The Screens']","['156429', 'the-screen', 'The Screen']"
"['156495', 'the-seekers', 'The Seekers']","['178010', 'the-seeers', 'the Seeers']"
"['156506', 'the-sellouts', 'The Sellouts']","['156505', 'the-sellout', 'The Sellout']"
"['156529', 'the-sessions', 'The Sessions']","['156528', 'the-session', 'The Session']"
"['156545', 'the-sextons', 'The Sextons']","['156544', 'the-sextones', 'The Sextones']"
"['156551', 'the-sha-la-las', 'The Sha La Las']","['156550', 'the-sha-la-la-s', ""The Sha La La's""]"
"['156565', 'the-shadow-mountian-band', 'The Shadow Mountian Band ']","['156564', 'the-shadow-mountain-band', 'The Shadow Mountain Band']"
"['156578', 'the-shake-ups', 'The Shake Ups']","['156577', 'the-shake-up', 'The Shake Up']"
"['156583', 'the-shakes', 'The Shakes']","['156582', 'the-shakers', 'The Shakers']"
"['156588', 'the-shamed', 'The Shamed']","['156587', 'the-shame', 'The Shame']"
"['156603', 'the-shapes', 'The Shapes']","['156602', 'the-shapers', 'The Shapers']"
"['156653', 'the-shireys', 'The Shireys']","['156652', 'the-shires', 'The Shires']"
"['156785', 'the-siouxsies', 'The Siouxsies']","['156784', 'the-siouxies', 'The Siouxies']"
"['156835', 'the-skins42', 'The Skins42']","['156834', 'the-skins-42', 'The Skins 42']"
"['156877', 'the-sleepers', 'The Sleepers']","['178026', 'the-sleeper', 'the Sleeper']"
"['157021', 'the-sorrows', 'The Sorrows']","['157020', 'the-sorrow', 'The Sorrow']"
"['178042', 'the-south-austin-moonlighters', 'the South Austin Moonlighters']","['157058', 'the-south-austin-moolighters', 'The South Austin Moolighters']"
"['178210', 'the-specs', 'the specs']","['157100', 'the-specks', 'The Specks']"
"['157109', 'the-speed-of-sound-in-seaweater', 'The Speed of Sound in Seaweater']","['157108', 'the-speed-of-sound-in-seawater', 'The Speed Of Sound In Seawater']"
"['157172', 'the-stains', 'The Stains']","['157171', 'the-stain', 'The Stain']"
"['157190', 'the-stapletons', 'The Stapletons']","['157189', 'the-stapletones', 'The Stapletones']"
"['157226', 'the-steady-45s', 'The Steady 45s']","['157225', 'the-steady-45-s', ""The Steady 45's""]"
"['157236', 'the-steeldrivers-junior-sisk-ramblers-choice-frank-solivan-dirty-kitchen-kody-norris-the-watauga-mtn-boys-jeff-scroggins-colorado-bob-sarah-amos-friends-camptown-quickdraw-homegrown-music-steel-pennies-ron-lynam-cowtown', 'The SteelDrivers, Junior Sisk & Ramblers Choice, Frank Solivan & Dirty Kitchen, Kody Norris & The Watauga Mtn. Boys, Jeff Scroggins & Colorado, Bob & Sarah Amos & Friends, Camptown, Quickdraw Homegrown Music, Steel Pennies, Ron Lynam & Cowtown']","['157235', 'the-steeldrivers-junior-sisk-ramblers-choice-frank-solivan-dirty-kitchen-kody-norris-the-watauga-mtn-boys-jeff-scroggins-colorado-bob-sarah-amos-friends-camptown-quickdraw-homegrown-music-steel-pennies', 'The SteelDrivers, Junior Sisk & Ramblers Choice, Frank Solivan & Dirty Kitchen, Kody Norris & The Watauga Mtn. Boys, Jeff Scroggins & Colorado, Bob & Sarah Amos & Friends, Camptown, Quickdraw Homegrown Music, Steel Pennies']"
"['157250', 'the-stepping-stones', 'The Stepping Stones']","['157249', 'the-steppin-stones', 'The Steppin Stones']"
"['157312', 'the-storytellers', 'The Storytellers']","['157311', 'the-storyteller', 'The Storyteller']"
"['157327', 'the-strangers', 'The Strangers']","['157326', 'the-stranger', 'The Stranger']"
"['157345', 'the-street-walking-cheetahs-iggy-the-stooges-tribute', 'The Street Walking Cheetahs: Iggy & The Stooges tribute']","['157344', 'the-street-walking-cheetahs-iggy-and-the-stooges-tribute', 'The Street Walking Cheetahs (Iggy and the Stooges Tribute)']"
"['157351', 'the-strikers', 'The Strikers']","['157350', 'the-striker', 'The Striker']"
"['157358', 'the-strives', 'The Strives']","['157357', 'the-strive', 'The Strive']"
"['157364', 'the-strumbrellas', 'The Strumbrellas']","['157363', 'the-strumbellas', 'The Strumbellas']"
"['157390', 'the-suburbians', 'The Suburbians']","['157389', 'the-suburbans', 'The Suburbans']"
"['157397', 'the-suede-panthers', 'The Suede Panthers']","['157396', 'the-suede-panther', 'The Suede Panther']"
"['157466', 'the-supernovas', 'The Supernovas']","['159098', 'the-supernova', 'The supernova']"
"['157471', 'the-supervillans', 'The Supervillans']","['157470', 'the-supervillains', 'The Supervillains']"
"['157568', 'the-tailormade', 'The Tailormade']","['157567', 'the-tailor-made', 'The Tailor Made ']"
"['157706', 'the-thrillseekers', 'The Thrillseekers']","['157705', 'the-thrillseekeers', 'The Thrillseekeers']"
"['157765', 'the-tokes', 'The Tokes']","['157764', 'the-tokens', 'The Tokens']"
"['157858', 'the-travelin-mccourys', 'The Travelin\xe2\x80\x99 McCourys']","['157854', 'the-travelin-mccoury-s', ""The Travelin' McCoury's""]"
"['158052', 'the-unnaturals', 'The Unnaturals']","['158051', 'the-unnatural', 'The Unnatural']"
"['158062', 'the-untouchables', 'The Untouchables']","['158061', 'the-untochables', 'The Untochables']"
"['158081', 'the-upsides', 'The Upsides']","['158067', 'the-upside', 'The UpSide']"
"['158111', 'the-vagabonds', 'The Vagabonds']","['158110', 'the-vagabond', 'The Vagabond']"
"['158135', 'the-van-gohs', 'The Van Gohs']","['178090', 'the-van-goghs', 'the Van Goghs']"
"['158170', 'the-vaselines', 'The Vaselines']","['158169', 'the-vaseliners', 'The Vaseliners']"
"['178223', 'the-vaughns', 'the vaughns']","['158176', 'the-vaughans', 'The Vaughans']"
"['158177', 'the-vaugns', 'The Vaugns']","['178223', 'the-vaughns', 'the vaughns']"
"['158208', 'the-ventures', 'The Ventures']","['158207', 'the-venture', 'The Venture']"
"['158303', 'the-violet-minefield', 'The Violet Minefield']","['158302', 'the-violet-mindfield', 'The Violet Mindfield']"
"['158432', 'the-warhourses', 'The Warhourses']","['158431', 'the-warhorses', 'The Warhorses']"
"['158473', 'the-way-down-wanders', 'The Way Down Wanders']","['158472', 'the-way-down-wanderers', 'The Way Down Wanderers']"
"['144407', 'the-weight-songs-of-theband', 'THE WEIGHT (Songs of TheBand)']","['144406', 'the-weight-songs-of-the-band', 'THE WEIGHT  (Songs of THE BAND)']"
"['158601', 'the-whipporwills', 'The Whipporwills']","['158600', 'the-whippoorwills', 'The Whippoorwills']"
